PageValues,Month,VisitorType,ExitRates,ProductRelated_Duration,Administrative,ProductRelated,SpecialDay,Administrative_Duration,Informational_Duration,TrafficType,Informational,OperatingSystems,Weekend,Browser,Region,Revenue
0.0,1,2,0.022222222,183.3333333,0,9,0.0,0.0,0.0,1,0,2,0,10,4,0
0.0,7,2,0.020025438,4875.106113,7,121,0.0,322.25,0.0,13,1,3,0,2,1,0
0.0,7,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,4,0,1,3,0
0.0,1,2,0.1,14.0,0,2,0.0,0.0,0.0,1,0,4,1,2,1,0
0.0,7,2,0.008695652,1344.291667,0,25,0.0,0.0,0.0,8,0,2,0,4,1,0
0.0,7,2,0.022222222,817.5,1,19,0.0,15.0,0.0,2,0,2,0,2,1,0
0.0,7,2,0.029824561,500.5,4,20,0.0,28.5,0.0,1,0,4,1,1,2,0
0.0,7,2,0.133333333,0.0,0,1,0.0,0.0,11.0,2,2,1,0,1,1,0
0.0,1,2,0.011746032,1897.833333,4,50,0.0,78.5,32.75,3,1,1,1,1,9,0
0.0,7,2,0.042436975,1883.866667,5,60,0.0,112.1666667,0.0,2,0,2,0,2,1,0
0.0,7,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,3,0,2,3,0
0.0,7,2,0.015479685,3033.689449,0,59,0.0,0.0,0.0,2,0,1,0,2,3,0
0.0,7,2,0.030081301,2922.497511,0,83,0.0,0.0,0.0,1,0,2,0,2,1,0
33.44471217,1,2,0.026419753,794.9928571,5,26,0.0,135.25,0.0,2,0,1,0,1,1,0
7.201209277,7,2,0.022385989,7444.938071,12,125,0.0,1106.389831,627.4583333,2,9,3,0,2,4,1
0.0,1,2,0.2,0.0,0,1,0.0,0.0,0.0,2,0,3,0,2,7,0
0.0,7,2,0.030769231,783.75,4,23,0.0,65.5,0.0,1,0,2,1,5,3,1
13.13492027,7,2,0.050752688,1732.066667,1,30,0.0,0.0,0.0,10,0,2,0,2,9,0
3.178183427,7,2,0.020355466,2304.15,0,72,0.0,0.0,0.0,2,0,3,0,2,1,1
12.58590538,7,2,0.023076923,584.3333333,0,12,0.0,0.0,0.0,8,0,2,0,2,3,0
0.0,1,2,0.03,678.0,0,20,0.0,0.0,0.0,10,0,2,0,2,3,0
0.0,7,2,0.014583333,2492.166667,0,48,0.0,0.0,0.0,2,0,2,0,4,1,0
0.0,1,2,0.04154591,1656.615043,0,38,0.0,0.0,0.0,2,0,3,1,2,2,0
2.626909076,7,2,0.018437701,17550.58486,12,439,0.0,232.3535714,0.0,10,0,2,0,5,1,1
0.0,7,2,0.063265306,224.3916667,0,14,0.0,0.0,118.0,2,1,3,0,2,1,0
0.0,1,2,0.003430424,2693.582331,1,79,0.0,11.0,8.0,2,1,1,0,1,3,0
73.35866939,7,2,0.015188129,3697.731633,6,146,0.0,125.25,89.0,2,2,2,1,2,1,1
0.0,1,0,0.053333333,135.75,0,5,0.0,0.0,0.0,2,0,2,0,2,3,0
0.0,7,2,0.111111111,795.0,1,4,0.0,0.0,0.0,6,0,3,1,2,9,0
0.0,7,2,0.019354839,759.75,1,29,0.0,0.0,80.16666667,2,1,2,1,2,1,0
0.0,7,0,0.030769231,525.1666667,0,25,0.0,0.0,21.0,2,1,2,1,2,3,0
0.0,7,2,0.081481481,195.25,0,9,0.0,0.0,0.0,10,0,1,0,1,8,0
0.0,7,2,0.033333333,499.75,0,21,0.0,0.0,0.0,10,0,2,0,4,3,1
0.0,1,2,0.01,583.0694444,2,20,0.0,31.0,0.0,2,0,4,0,2,1,0
0.0,7,2,0.016666667,231.75,0,12,0.0,0.0,0.0,1,0,1,0,1,2,0
0.0,7,2,0.004290709,1441.636905,0,54,0.0,0.0,0.0,2,0,1,0,1,1,0
2.647620068,1,2,0.022822804,4284.422619,13,81,0.0,662.3392857,0.0,2,0,1,1,1,6,1
0.0,1,2,0.08,151.0,0,6,0.0,0.0,0.0,6,0,1,0,8,4,0
0.0,7,2,0.048148148,909.75,0,18,0.0,0.0,0.0,3,0,3,0,2,1,0
59.6118415,7,2,0.014285714,691.8333333,1,15,0.0,15.0,0.0,2,0,2,0,2,2,1
0.0,7,0,0.011858974,3368.305556,6,46,0.0,368.75,0.0,2,0,2,0,2,1,0
0.0,1,0,0.025,121.375,0,8,0.0,0.0,0.0,2,0,3,0,2,4,0
0.0,7,2,0.01,386.5,0,10,0.0,0.0,0.0,8,0,2,0,4,6,0
0.0,7,1,0.04,29.5,3,3,0.0,36.0,0.0,2,0,2,0,10,3,0
0.0,7,2,0.033333333,2335.125,0,18,0.0,0.0,0.0,3,0,2,0,2,1,0
21.05431578,1,2,0.0125,1414.589286,4,29,0.0,64.46428571,0.0,2,0,2,0,2,1,1
0.0,1,2,0.042076023,2334.105159,1,59,0.0,0.0,0.0,3,0,2,0,2,3,0
69.46175766,1,2,0.016666667,1474.5,1,13,0.0,21.0,0.0,3,0,2,0,2,4,1
6.664927724,7,2,0.021875,4212.141886,6,92,0.0,94.1,0.0,2,0,1,1,1,1,1
0.0,7,2,0.013333333,677.9166667,0,30,0.0,0.0,0.0,2,0,3,1,2,1,0
0.0,1,2,0.013333333,431.0,6,11,0.0,507.0,36.25,2,2,3,0,2,2,0
0.0,7,2,0.02129074,2126.077501,11,81,0.0,194.575,0.0,2,0,3,1,2,1,0
41.2169154,7,2,0.012941176,760.7708333,10,27,0.0,229.0,0.0,10,0,2,0,2,3,1
0.0,1,0,0.009937888,1615.660256,7,21,0.0,114.75,15.75,2,1,2,1,2,8,0
0.0,7,2,0.019397993,805.65,9,19,0.0,474.0,0.0,2,0,1,0,1,1,0
14.49431487,1,2,0.01957672,546.2291667,0,17,0.0,0.0,0.0,2,0,2,0,2,7,0
25.75735474,1,2,0.028571429,809.0,1,20,0.0,0.0,0.0,1,0,2,0,5,1,0
0.0,7,2,0.1,7.0,0,2,0.0,0.0,0.0,1,0,2,0,2,4,0
0.0,7,0,0.04,604.0,0,6,0.0,0.0,0.0,2,0,1,0,1,2,0
0.0,7,2,0.010460069,3066.695513,12,59,0.0,651.875,20.0,1,3,2,0,2,3,0
0.0,7,2,0.018627451,4272.607937,8,81,0.0,199.625,10.0,2,2,2,0,2,1,0
0.0,1,2,0.0421875,751.0,0,31,0.0,0.0,0.0,6,1,2,1,2,1,0
0.0,7,2,0.0323655,3009.0875,3,42,0.0,315.3333333,141.5,1,1,1,0,1,1,0
0.0,1,0,0.026666667,242.5833333,0,10,0.0,0.0,0.0,2,0,2,0,2,7,0
0.0,7,2,0.030434783,347.8522727,0,23,0.0,0.0,0.0,3,0,2,0,2,1,0
0.0,1,2,0.08,27.0,0,5,0.0,0.0,0.0,1,0,2,0,2,1,0
0.0,7,2,0.013429932,3714.352664,6,98,0.0,148.2083333,139.5,2,2,2,0,2,1,0
0.0,1,2,0.002469136,738.8861111,0,29,0.0,0.0,0.0,2,0,3,1,2,6,0
0.0,7,2,0.02459296,9018.123741,9,151,0.0,174.2083333,383.75,1,2,1,1,2,1,0
0.0,1,2,0.05,1726.5,0,9,0.0,0.0,0.0,1,0,2,0,4,7,0
0.0,7,2,0.029166667,1361.833333,0,24,0.0,0.0,0.0,1,0,2,0,2,2,0
0.0,7,2,0.036363636,271.0,0,11,0.0,0.0,0.0,3,0,2,0,2,1,0
0.0,1,2,0.033846154,546.9583333,0,13,0.0,0.0,0.0,3,0,2,0,2,1,0
0.0,1,2,0.060590278,3959.45,1,30,0.0,18.2,9.0,3,1,2,0,2,6,0
10.11599409,7,2,0.007466851,4643.283732,9,155,0.0,250.0833333,30.5,3,2,2,0,2,1,1
0.0,7,2,0.011904762,1124.875,7,41,0.0,268.4166667,0.0,2,0,2,0,2,9,1
0.0,1,2,0.066666667,98.0,0,3,0.0,0.0,0.0,2,0,1,0,1,9,0
0.0,1,2,0.013333333,67.25,1,4,0.0,4.0,0.0,2,0,2,1,2,2,0
21.88856759,7,2,0.009952433,7097.582291,6,140,0.0,101.625,0.0,13,0,2,0,2,3,1
0.0,1,2,0.041167134,1458.97619,0,33,0.0,0.0,249.5,10,1,1,0,1,1,0
0.0,1,2,0.039814815,33.14285714,2,4,0.0,20.14285714,0.0,10,0,3,0,2,1,0
0.0,1,2,0.038888889,572.9,0,36,0.0,0.0,0.0,2,0,2,0,2,3,0
125.961749,1,0,0.022222222,208.0,0,10,0.0,0.0,0.0,2,0,2,0,2,1,1
0.0,1,2,0.09,824.0,0,10,0.0,0.0,0.0,3,0,1,0,1,1,0
21.83420125,7,2,0.014230973,7972.322431,11,200,0.0,238.775641,9.0,2,1,2,0,2,1,1
52.28491058,1,0,0.005128205,1249.708333,5,24,0.0,71.08333333,0.0,2,0,2,0,2,3,1
0.0,1,2,0.041450216,480.6055556,0,30,0.0,0.0,0.0,3,0,3,0,2,3,0
0.0,1,2,0.009090909,258.6166667,1,21,0.0,5.0,0.0,3,0,2,0,2,4,0
0.0,7,2,0.066666667,57.75,0,4,0.0,0.0,23.0,1,2,2,0,5,3,0
9.594846798,7,2,0.027557013,3408.266667,8,56,0.0,195.0,86.0,2,2,1,0,2,1,1
0.0,7,2,0.05,73.5,0,4,0.0,0.0,0.0,1,0,1,0,1,3,0
0.0,1,2,0.026190476,2533.008333,0,38,0.0,0.0,52.5,2,4,2,0,4,4,0
0.0,7,2,0.05,85.75,0,6,0.0,0.0,0.0,2,0,2,0,4,1,0
68.88769355,7,0,0.027272727,2156.5,1,12,0.0,73.0,0.0,2,0,3,0,2,1,1
0.0,7,2,0.033333333,111.25,0,5,0.0,0.0,0.0,20,0,2,0,2,1,0
5.731607803,1,2,0.008686559,3561.130212,15,152,0.0,677.1911765,0.0,1,0,2,0,2,6,1
0.0,7,2,0.013519938,14505.72725,5,385,0.0,68.5,34.25,3,2,3,0,2,3,0
7.267034211,1,2,0.016374269,2801.75119,1,58,0.0,8.0,15.0,2,1,3,0,2,4,0
2.325663803,7,2,0.021249277,2460.323686,8,131,0.0,451.2836134,961.45,3,10,2,0,2,3,1
0.0,1,2,0.053333333,452.25,2,9,0.0,530.5,9.0,2,2,1,0,1,7,0
0.0,7,2,0.020747988,2619.109709,2,79,0.0,26.66666667,0.0,10,0,1,1,1,3,0
360.9533839,1,1,0.004761905,784.8833333,0,44,0.0,0.0,0.0,20,0,8,0,13,9,1
0.0,7,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,1,0,8,2,0
0.0,7,2,0.045098039,775.3333333,2,17,0.0,62.5,0.0,1,0,2,0,2,3,1
0.0,1,2,0.048148148,269.75,0,9,0.0,0.0,0.0,6,0,3,0,2,5,0
31.48142512,1,2,0.028947368,1264.0,1,38,0.0,20.0,0.0,3,0,2,0,6,9,0
0.0,1,2,0.027528909,508.558547,0,34,0.0,0.0,0.0,10,0,2,0,2,3,0
0.0,1,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,3,0,2,7,0
0.0,1,2,0.085714286,61.5,0,7,0.0,0.0,0.0,1,0,2,0,4,3,0
0.0,7,2,0.166666667,12.0,0,2,0.0,0.0,0.0,10,0,1,0,1,1,0
0.0,1,0,0.018181818,122.25,2,9,0.0,45.5,0.0,2,0,2,0,2,7,0
68.91364255,7,2,0.01989011,698.6715201,2,48,0.0,147.5,209.0,11,7,3,0,2,7,1
0.0,1,2,0.083012821,1799.666667,1,50,0.0,0.0,11.0,3,2,1,0,1,1,0
0.0,1,2,0.026190476,496.25,3,11,0.0,36.5,0.0,8,0,2,0,2,1,0
108.9089884,7,2,0.02734255,687.4670635,4,28,0.0,47.0,49.5,2,1,1,1,1,1,1
0.0,7,2,0.056666667,458.25,3,22,0.0,49.5,0.0,3,0,1,0,1,1,0
0.0,1,2,0.15,53.5,0,2,0.0,0.0,0.0,20,0,3,0,3,5,0
0.0,7,2,0.2,0.0,0,3,0.0,0.0,0.0,13,0,3,0,2,6,0
0.0,1,1,0.002197802,332.5833333,6,10,0.0,100.5,0.0,20,0,8,0,13,9,0
0.0,7,2,0.016666667,749.75,0,12,0.0,0.0,0.0,10,0,8,0,2,1,0
0.0,7,2,0.2,0.0,0,1,0.0,0.0,0.0,11,0,2,1,2,4,0
13.91832377,7,2,0.005669849,8282.214508,17,292,0.0,346.7096405,207.25,2,3,2,1,2,1,0
0.0,1,2,0.2,0.0,0,1,0.0,0.0,0.0,13,0,3,0,2,1,0
0.0,7,2,0.033333333,142.125,0,6,0.0,0.0,0.0,2,0,3,0,2,6,0
0.0,1,2,0.012907801,3007.6875,8,45,0.0,91.0,0.0,10,0,3,0,2,6,0
0.0,7,2,0.016838538,1894.39384,1,52,0.0,126.5,0.0,11,1,3,0,2,3,0
50.09121868,7,2,0.025637791,4817.924102,2,95,0.0,561.5,31.0,2,2,1,0,1,5,1
0.0,1,2,0.2,0.0,0,2,0.0,0.0,0.0,1,0,2,0,2,3,0
23.6393946,1,2,0.026666667,905.5,6,12,0.0,86.0,0.0,1,0,4,0,5,1,1
34.15414773,7,2,0.010175439,1254.75,0,37,0.0,0.0,0.0,7,0,2,0,2,2,1
0.0,7,2,0.026238576,3401.050687,4,71,0.0,209.0625,0.0,2,0,2,0,2,2,0
30.68883081,1,2,0.057,523.5416667,4,17,0.0,67.41666667,0.0,1,0,2,0,2,5,0
25.19297315,1,2,0.011264368,627.0,8,23,0.0,147.0,0.0,2,0,1,0,1,8,0
0.0,1,2,0.0175,1514.037879,0,56,0.0,0.0,0.0,3,0,3,0,2,1,0
0.0,7,2,0.2,0.0,0,2,0.0,0.0,0.0,10,0,2,0,10,2,0
0.0,1,2,0.1,135.5,0,2,0.0,0.0,0.0,3,0,2,0,2,4,0
102.4922188,7,2,0.023684211,2429.8125,5,35,0.0,72.5,0.0,1,0,2,0,2,2,1
0.0,7,2,0.05,156.4047619,0,14,0.0,0.0,0.0,2,0,2,0,5,3,0
54.121714,7,2,0.013376623,1288.733333,5,30,0.0,173.1666667,24.5,2,2,1,1,2,3,0
3.333835543,1,2,0.015567766,4446.303175,4,126,0.0,598.375,0.0,2,0,2,0,2,3,0
0.0,1,2,0.042913165,920.55,0,34,0.0,0.0,0.0,1,0,3,1,2,1,0
49.72830378,7,2,0.0375,885.0,0,8,0.0,0.0,0.0,8,0,3,0,2,1,1
0.0,7,0,0.004444444,950.625,4,44,0.0,15.0,4.0,1,1,2,0,2,8,0
0.0,7,2,0.014824296,5932.596554,5,232,0.0,42.0,0.0,2,0,2,0,2,1,1
0.0,7,2,0.022222222,1358.166667,7,25,0.0,645.6666667,0.0,1,0,1,1,1,1,0
0.0,7,2,0.033333333,89.66666667,0,6,0.0,0.0,0.0,3,0,2,0,10,3,0
0.0,1,2,0.024489796,694.5166667,0,50,0.0,0.0,0.0,1,0,2,0,4,3,0
0.0,7,2,0.022299824,3075.978608,4,125,0.0,66.83333333,0.0,1,0,2,0,5,3,1
0.0,7,2,0.019742908,2857.712454,0,96,0.0,0.0,0.0,6,0,3,1,2,1,0
2.627347196,1,2,0.0154654,1967.780163,7,60,0.0,190.4375,0.0,10,0,3,1,2,8,1
0.0,1,2,0.2,0.0,0,1,0.0,0.0,0.0,11,0,2,0,2,8,0
0.0,1,2,0.023684211,1352.75,12,14,0.0,138.9166667,0.0,2,0,2,0,2,1,0
14.58941181,1,2,0.025,866.3333333,0,19,0.0,0.0,0.0,2,0,2,1,4,3,0
0.0,7,2,0.019277493,1878.996825,8,81,0.0,258.1444444,0.0,2,1,2,0,2,1,0
0.0,7,0,0.013333333,138.4166667,9,10,0.0,89.16666667,94.875,2,4,2,0,2,3,0
0.0,7,2,0.034267293,1031.133333,0,46,0.0,0.0,24.5,2,1,2,1,2,3,0
0.0,7,2,0.01025641,1208.333333,0,39,0.0,0.0,0.0,1,0,1,1,1,4,0
0.0,7,2,0.018756793,5426.823764,4,152,0.0,68.5,0.0,10,0,2,0,2,4,0
1.818480813,7,2,0.027766386,1570.362302,3,50,0.0,49.5,0.0,10,1,3,0,2,1,1
0.0,7,2,0.2,0.0,0,1,0.0,0.0,0.0,2,0,1,0,1,4,0
0.0,7,2,0.01754386,644.25,7,15,0.0,718.0,0.0,2,0,2,0,2,1,0
0.0,7,2,0.017901235,705.1166667,1,28,0.0,38.5,0.0,2,0,1,1,1,7,0
0.0,1,2,0.058285714,1183.9,2,23,0.0,222.5,0.0,2,0,2,0,2,6,0
29.04476648,7,2,0.017261905,2438.075,2,53,0.0,48.5,0.0,6,0,2,1,2,1,1
0.0,1,2,0.05625,106.0833333,0,8,0.0,0.0,0.0,1,0,1,0,1,2,0
0.0,1,2,0.039010989,409.4666667,3,10,0.0,69.0,18.0,2,1,2,0,2,1,0
0.0,7,1,0.2,0.0,0,1,0.0,0.0,0.0,20,0,8,0,13,9,0
0.0,7,2,0.019274564,2697.17535,4,93,0.0,128.125,134.5,2,4,2,1,2,3,0
0.0,1,2,0.05,166.1666667,0,10,0.0,0.0,0.0,2,0,2,0,2,1,0
0.0,7,2,0.028519936,2622.600281,0,99,0.0,0.0,0.0,13,2,3,0,2,2,1
0.0,7,0,0.007835821,5793.52381,0,69,0.0,0.0,0.0,8,0,2,0,2,1,0
76.05518858,7,2,0.072727273,631.75,0,12,0.0,0.0,0.0,3,0,1,0,1,1,0
0.0,7,2,0.028571429,570.5,2,7,0.0,327.5,0.0,2,0,2,0,2,2,0
0.0,7,0,0.002898551,536.6166667,3,20,0.0,1715.0,0.0,8,0,1,0,1,1,0
0.0,1,2,0.071666667,1661.833333,0,30,0.0,0.0,0.0,1,0,2,0,2,3,0
0.0,7,2,0.022101449,2553.858333,3,42,0.0,53.5,18.0,1,1,2,0,2,2,0
0.0,1,0,0.045454545,490.8333333,0,11,0.0,0.0,0.0,2,0,3,0,2,6,0
0.0,7,2,0.030769231,334.75,0,13,0.0,0.0,0.0,2,0,2,0,2,1,0
0.0,1,2,0.07,270.5833333,0,5,0.0,0.0,0.0,8,0,1,1,1,5,0
0.0,1,2,0.033333333,61.5,0,3,0.0,0.0,0.0,2,0,1,0,1,9,0
0.0,7,0,0.015789474,1052.833333,4,20,0.0,170.5,0.0,3,0,1,0,1,6,0
0.0,7,2,0.033333333,301.0,0,2,0.0,0.0,0.0,3,0,1,0,1,1,0
0.0,7,2,0.091666667,535.5,0,19,0.0,0.0,0.0,11,0,2,0,2,1,0
0.0,1,2,0.009090909,667.9166667,0,11,0.0,0.0,0.0,2,0,2,0,5,1,1
13.91276554,7,2,0.028602151,839.4305556,2,32,0.0,14.75,0.0,1,0,2,0,2,6,1
0.0,7,2,0.037679739,4509.0,0,102,0.0,0.0,0.0,1,0,2,0,2,7,0
0.0,7,2,0.035087719,273.7083333,0,19,0.0,0.0,0.0,11,0,3,1,2,4,1
0.0,1,2,0.052631579,715.875,4,15,0.0,99.33333333,0.0,2,0,2,0,5,4,0
0.0,1,2,0.054385965,903.3571429,0,6,0.0,0.0,0.0,3,0,3,0,3,1,0
0.0,7,2,0.020476218,3309.448776,2,91,0.0,46.5,64.5,13,1,3,1,2,1,1
0.0,7,2,0.033333333,339.5,0,6,0.0,0.0,0.0,3,0,2,0,2,1,0
0.0,7,2,0.027881156,9297.575489,4,251,0.0,33.91666667,785.875,2,4,2,0,2,1,0
0.0,7,2,0.011870748,4096.090152,0,140,0.0,0.0,0.0,1,0,2,0,5,7,0
15.15643787,7,2,0.027824074,1480.233333,1,47,0.0,5.0,0.0,3,0,2,1,2,1,1
23.51024736,1,2,0.024137931,735.5833333,2,30,0.0,47.5,0.0,1,0,2,0,2,2,0
14.1273698,7,0,0.028571429,332.0,0,8,0.0,0.0,0.0,8,0,1,1,2,4,1
0.0,7,2,0.026851852,581.0833333,0,37,0.0,0.0,0.0,10,0,2,1,2,2,0
0.0,7,0,0.043636364,877.9166667,0,11,0.0,0.0,0.0,2,0,1,0,1,4,0
0.0,7,1,0.2,0.0,0,1,0.0,0.0,0.0,10,0,3,0,2,3,0
47.44850792,7,2,0.006451613,835.5833333,3,31,0.0,99.75,0.0,10,0,2,0,2,1,1
2.217029402,1,2,0.020905923,805.625,5,39,0.0,104.875,0.0,2,0,2,0,2,2,0
0.0,1,0,0.007142857,375.9166667,1,16,0.0,21.0,0.0,2,0,1,0,1,1,0
47.99199256,7,0,0.020095694,555.5029412,0,13,0.0,0.0,0.0,2,0,4,0,2,4,1
0.0,1,2,0.008928355,1935.887111,9,97,0.0,153.9166667,0.0,2,0,2,0,2,4,0
0.0,7,0,0.031578947,638.9166667,4,15,0.0,378.75,0.0,2,1,2,0,2,1,1
4.350513745,1,2,0.022727273,2040.166667,3,30,0.0,135.5,0.0,2,0,2,0,2,8,1
14.78162714,7,2,0.027027027,990.4642857,2,35,0.0,169.5,105.0,2,2,1,1,1,1,1
0.0,1,2,0.037777778,155.9833333,2,13,0.0,82.0,0.0,2,0,2,0,2,1,0
0.0,7,2,0.2,0.0,0,1,0.0,0.0,0.0,2,0,2,0,2,2,0
0.0,7,2,0.027665354,2199.976786,6,67,0.0,143.5,303.0,2,2,1,1,1,1,0
0.0,7,2,0.16,44.5,0,5,0.0,0.0,0.0,3,0,1,0,1,1,0
0.0,7,2,0.047727273,246.6458333,0,22,0.0,0.0,0.0,10,0,3,1,2,7,0
0.0,1,2,0.032056738,2493.985714,0,47,0.0,0.0,0.0,1,0,2,0,4,9,1
32.88667049,1,2,0.003655914,1359.957586,6,31,0.0,143.5142857,0.0,2,0,2,0,2,2,0
0.0,7,2,0.05,46.75,0,4,0.0,0.0,0.0,3,0,1,0,1,3,0
0.0,1,2,0.01,831.0,1,21,0.0,138.5,0.0,2,0,2,0,12,4,0
0.0,7,2,0.003333333,812.875,1,19,0.0,52.5,0.0,11,0,3,1,3,5,0
0.0,7,2,0.04,201.9166667,0,10,0.0,0.0,0.0,2,0,1,0,1,1,0
0.0,1,2,0.15,17.0,0,4,0.0,0.0,0.0,1,0,2,0,2,1,0
0.0,7,2,0.15,54.5,0,4,0.0,0.0,0.0,10,0,2,0,2,1,0
0.0,1,2,0.029411765,722.0833333,0,17,0.0,0.0,0.0,1,0,2,0,2,2,0
0.0,7,2,0.009090909,135.225,0,11,0.0,0.0,0.0,10,0,3,0,2,2,0
8.597486055,1,2,0.016586922,3231.853672,9,146,0.0,125.2659091,115.0,2,2,2,1,2,9,0
0.0,7,0,0.022222222,74.75,3,2,0.0,24.75,0.0,2,0,2,0,2,3,1
0.0,1,2,0.022170543,4215.961111,2,43,0.0,41.5,0.0,1,0,2,0,10,2,0
0.0,1,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,2,0,2,9,0
0.0,7,2,0.021052632,624.5,0,38,0.0,0.0,0.0,3,0,4,0,1,9,0
0.0,7,2,0.027698413,1618.532967,6,69,0.0,316.0,0.0,1,0,2,0,5,1,0
59.21256014,7,2,0.004651163,1924.505952,0,44,0.0,0.0,0.0,6,0,2,0,2,3,1
0.0,7,2,0.06360119,4899.626984,2,56,0.0,21.5,79.0,1,1,2,1,4,3,0
0.0,7,2,0.01962467,7141.214642,1,122,0.0,18.0,6.0,2,1,3,1,2,1,0
0.0,1,0,0.00625,454.5,4,5,0.0,97.5,0.0,2,0,2,0,2,7,0
0.0,7,2,0.2,0.0,0,2,0.0,0.0,0.0,13,0,3,0,2,1,0
0.0,7,2,0.15,23.0,0,5,0.0,0.0,0.0,13,0,2,0,2,3,0
14.54270238,7,0,0.005,2304.5,4,37,0.0,88.25,546.5,2,2,2,0,2,9,1
0.0,7,2,0.019055556,1573.895833,4,34,0.0,109.3333333,118.0,3,1,3,1,2,4,0
10.74211393,7,2,0.024273772,2011.513765,15,49,0.0,290.2934078,302.0,2,2,1,0,1,2,0
0.0,7,2,0.066666667,21.0,0,3,0.0,0.0,0.0,3,0,2,0,2,7,0
0.0,7,2,0.017307692,3831.1,0,50,0.0,0.0,6.0,10,2,2,0,2,1,0
0.0,7,2,0.077272727,326.5,0,11,0.0,0.0,0.0,3,0,1,0,1,4,0
0.0,7,2,0.101449275,441.0,2,23,0.0,13.0,0.0,1,0,2,0,2,1,0
0.0,7,2,0.066666667,164.0,0,3,0.0,0.0,0.0,3,0,1,1,1,1,0
0.0,7,2,0.031111111,275.5,0,15,0.0,0.0,0.0,2,0,2,0,2,3,0
0.0,1,0,0.0125,1176.5,2,9,0.0,248.5,192.25,2,5,1,0,1,3,0
12.80819078,1,2,0.008231293,1436.690476,8,58,0.0,260.2083333,0.0,1,0,2,1,2,2,0
0.0,7,2,0.027111111,257.4166667,3,12,0.0,97.75,46.5,3,1,3,0,2,6,0
0.0,1,0,0.022222222,9.5,4,2,0.0,35.5,0.0,2,0,2,0,2,9,0
0.0,1,0,0.1,10.0,0,2,0.0,0.0,0.0,2,0,1,0,1,2,0
0.0,7,2,0.012121212,303.5,0,11,0.0,0.0,0.0,2,0,3,0,2,1,0
0.0,1,2,0.075604396,1264.833333,0,7,0.0,0.0,0.0,13,0,3,0,2,1,0
8.4031637,7,2,0.014593571,27009.85943,20,517,0.0,1307.675,132.6666667,2,3,1,0,1,1,1
0.0,1,2,0.032389468,4679.029167,4,59,0.0,73.5,0.0,13,0,2,0,2,1,0
0.0,7,2,0.042857143,1252.75,0,28,0.0,0.0,0.0,13,0,2,0,2,1,0
0.0,1,2,0.01109801,5639.22176,5,170,0.0,116.1,97.66666667,2,3,2,0,2,7,0
0.0,1,2,0.008333333,347.9166667,3,24,0.0,119.5,0.0,1,0,1,0,1,3,0
0.0,1,2,0.02,323.5,3,8,0.0,96.5,0.0,2,0,1,0,1,6,0
0.0,7,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,2,0,4,3,0
5.214690992,1,2,0.005695387,2354.979058,4,95,0.0,72.5,0.0,2,0,3,1,2,1,0
0.0,7,2,0.059636655,3313.073936,6,80,0.0,73.70833333,188.0,2,5,2,1,2,1,0
0.0,7,2,0.028571429,147.5833333,0,15,0.0,0.0,0.0,3,0,3,0,2,7,0
255.5691579,7,2,0.000589971,1403.720238,1,114,0.0,27.5,0.0,8,0,4,0,5,2,1
0.0,1,2,0.1,66.5,1,2,0.0,0.0,0.0,2,0,2,1,2,9,0
0.0,1,2,0.12,47.5,0,5,0.0,0.0,0.0,3,0,2,0,2,1,0
0.0,1,0,0.05,200.0,2,3,0.0,13.0,0.0,8,0,2,0,2,1,0
44.98081787,7,0,0.010666667,883.0,5,21,0.0,471.25,0.0,8,0,1,1,1,2,1
3.920321611,7,2,0.019225201,2155.653752,5,85,0.0,136.0,13.0,2,1,1,1,1,1,1
38.92648303,1,2,0.005263158,3026.374242,1,18,0.0,34.5,0.0,2,0,1,0,1,3,1
0.0,1,2,0.2,0.0,1,1,0.0,0.0,0.0,10,0,1,0,1,1,0
33.11000268,7,2,0.020512821,760.7632353,1,24,0.0,26.5,58.5,2,1,2,0,2,1,1
0.0,1,2,0.003125,839.5178571,8,28,0.0,487.0,0.0,2,0,1,1,1,3,0
0.0,7,0,0.011481481,837.375,5,14,0.0,51.04166667,0.0,8,0,1,0,1,2,1
0.0,1,2,0.039285714,362.6333333,4,15,0.0,22.5,0.0,3,0,3,0,2,2,0
0.0,1,0,0.009677419,1625.583333,0,31,0.0,0.0,0.0,8,0,4,0,2,1,0
0.0,7,2,0.028125,4152.083333,0,48,0.0,0.0,0.0,1,0,2,1,2,1,0
14.11909834,1,2,0.029012346,1400.958333,7,25,0.0,155.9,0.0,1,0,2,0,4,7,0
0.0,1,0,0.045833333,892.0833333,0,12,0.0,0.0,0.0,2,0,2,0,2,6,0
0.0,7,0,0.05,75.5,0,4,0.0,0.0,0.0,8,0,2,0,2,1,0
9.0847678,7,2,0.028571429,1066.25,0,8,0.0,0.0,0.0,11,0,1,1,8,4,1
0.0,7,2,0.071428571,322.75,0,7,0.0,0.0,0.0,13,0,3,0,2,2,0
0.0,7,2,0.031034483,873.75,0,29,0.0,0.0,0.0,2,0,2,1,2,5,1
